Time,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2017-05-20 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 04:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 05:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 05:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 07:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 07:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 09:00:00,0,0,0,0,0,5,0,0,0,15,15,30,0,0,0,0,0,0,0,0,10,5,5,0,5,0,10,10,0,5,0,5,15,10,10,10,0,10,5,10,0,5,0,0,0,0,0
2017-05-20 09:20:00,0,0,0,0,0,5,0,0,0,10,20,30,0,0,0,0,0,0,0,0,10,10,10,5,10,0,10,20,0,5,0,5,45,10,15,20,0,10,5,15,0,5,0,0,0,0,0
2017-05-20 09:30:00,0,0,0,0,0,5,0,0,0,10,20,30,0,0,0,0,0,0,0,0,10,10,10,5,10,0,10,20,0,5,0,5,45,10,25,15,0,10,10,20,0,20,0,0,0,0,0
2017-05-20 09:40:00,0,0,0,0,0,10,0,0,0,15,20,30,0,0,0,0,0,0,0,0,10,10,20,5,10,0,15,25,0,5,0,5,55,10,35,20,0,15,10,25,0,20,0,0,0,0,0
2017-05-20 10:00:00,0,0,0,0,0,10,0,0,0,15,20,30,0,0,0,0,0,0,0,0,10,10,35,5,10,0,10,25,0,5,0,5,65,10,45,25,0,15,10,25,0,30,0,0,0,0,0
2017-05-20 10:10:00,0,20,0,0,0,10,0,0,0,10,20,65,0,0,0,0,0,0,0,0,10,20,30,5,10,0,10,20,0,5,0,5,70,15,55,35,0,20,10,35,0,30,0,0,0,0,0
2017-05-20 10:30:00,0,10,0,0,0,10,0,0,0,15,20,105,0,0,0,0,0,0,0,0,20,30,35,10,10,0,10,20,0,5,0,10,70,20,50,30,0,15,10,45,0,20,0,0,0,0,0
2017-05-20 10:40:00,0,10,0,0,0,10,0,0,0,15,20,105,0,0,0,0,0,0,0,0,20,35,45,10,25,0,15,20,0,5,0,10,75,30,55,30,0,20,10,35,0,30,0,0,0,0,0
2017-05-20 10:50:00,0,10,0,0,0,30,0,0,0,15,30,105,0,0,0,0,0,0,0,0,20,40,75,10,30,0,15,60,0,10,0,10,55,35,45,30,0,35,15,40,0,30,0,0,0,0,0
2017-05-20 11:10:00,0,10,0,0,0,30,0,0,0,20,30,100,0,0,0,0,0,0,0,0,20,35,75,10,30,0,25,60,0,15,0,0,55,60,70,40,0,35,15,35,0,40,0,0,0,0,0
2017-05-20 11:20:00,0,25,0,0,0,15,0,0,0,20,40,100,0,0,0,0,0,0,0,0,20,40,65,10,40,0,30,60,0,20,0,0,70,50,65,65,0,40,20,50,0,30,15,0,5,0,0
2017-05-20 11:40:00,0,25,0,0,0,15,0,0,0,30,40,100,0,0,0,0,0,0,0,0,20,45,40,10,30,0,30,65,0,15,0,10,70,35,60,65,0,35,25,40,0,30,15,0,5,0,0
2017-05-20 11:50:00,0,25,0,0,0,20,0,0,0,35,30,90,0,0,0,0,0,0,0,0,20,45,50,10,35,0,30,40,0,15,0,10,75,40,70,75,0,40,25,40,0,30,15,0,5,0,0
2017-05-20 12:00:00,0,25,0,0,0,30,0,0,0,45,10,80,0,0,0,0,0,0,0,0,30,40,50,10,40,0,30,50,0,15,0,10,70,35,70,70,0,35,30,35,0,30,15,0,5,0,0
2017-05-20 12:20:00,0,25,0,0,0,30,0,0,0,40,20,70,0,0,0,0,0,0,0,0,30,45,60,10,35,0,30,65,0,20,0,10,60,40,65,70,0,40,25,40,0,30,15,0,5,0,0
2017-05-20 12:30:00,0,25,0,0,0,30,0,0,0,35,30,70,0,0,0,0,0,0,0,0,30,45,60,10,35,0,30,60,0,20,0,10,60,45,80,60,0,40,25,35,0,30,15,0,5,0,0
2017-05-20 12:40:00,0,25,0,0,0,30,0,0,0,35,30,70,0,0,0,0,0,0,0,0,30,45,50,10,30,0,25,60,0,20,0,10,60,40,90,70,0,45,30,30,0,30,15,0,5,0,0
2017-05-20 13:00:00,0,25,0,0,0,30,0,0,0,30,40,70,0,0,0,0,0,0,0,0,30,40,60,10,30,0,25,50,0,15,0,10,65,45,80,60,0,45,30,35,0,30,15,0,5,0,0
2017-05-20 13:10:00,0,25,0,0,0,25,0,0,0,30,0,80,0,0,0,0,0,0,0,0,20,45,60,10,45,0,30,50,0,25,0,10,60,50,80,60,0,45,30,35,0,30,15,0,5,0,0
2017-05-20 13:20:00,0,25,0,0,0,25,0,0,0,30,30,80,0,0,0,0,0,0,0,0,20,40,60,15,35,0,30,50,0,20,0,20,65,45,80,60,0,50,25,35,0,30,15,0,5,0,0
2017-05-20 13:40:00,0,25,0,0,0,25,0,0,0,35,20,80,0,0,0,0,0,0,0,0,20,40,50,15,35,0,40,45,0,15,0,30,70,50,85,60,0,50,30,0,0,30,15,0,5,0,0
2017-05-20 13:50:00,0,25,0,0,0,25,0,0,0,50,20,90,0,0,0,0,0,0,0,0,60,50,55,15,40,0,40,60,0,20,0,30,80,65,85,85,0,45,25,0,0,50,15,0,5,0,0
2017-05-20 14:10:00,0,25,0,0,0,25,0,0,0,50,30,90,0,0,0,0,0,0,0,0,60,50,55,15,40,0,40,55,0,20,0,30,75,65,90,80,0,40,25,0,0,50,15,0,5,0,0
2017-05-20 14:20:00,0,25,0,0,0,25,0,0,0,50,30,100,0,0,0,0,0,0,0,0,60,55,55,15,40,0,45,60,0,25,0,30,75,75,90,80,0,40,30,20,0,40,15,0,5,0,0
2017-05-20 14:30:00,0,25,0,0,0,25,0,0,0,65,40,100,0,0,0,0,0,0,0,0,10,65,55,15,45,0,35,50,0,20,0,30,70,65,80,75,0,45,25,45,0,30,15,0,5,0,0
2017-05-20 14:50:00,0,25,0,0,0,30,0,0,0,70,30,90,0,0,0,0,0,0,0,0,10,50,65,10,50,0,30,45,0,20,0,30,70,60,85,70,0,45,25,45,0,30,10,0,5,0,0
2017-05-20 15:00:00,0,30,0,0,0,30,0,0,0,55,30,100,0,0,0,0,0,0,0,0,10,35,50,10,50,0,30,40,0,15,0,30,70,55,80,65,0,40,25,40,0,20,10,0,5,0,0
2017-05-20 15:10:00,0,30,0,0,0,25,0,0,0,25,30,100,0,0,0,0,0,0,0,0,10,30,55,0,45,0,25,40,0,20,0,30,65,35,85,60,0,35,25,40,0,20,10,0,5,0,0
2017-05-20 15:30:00,0,20,0,0,0,25,0,0,0,20,30,110,0,0,0,0,0,0,0,0,30,50,55,0,45,0,25,45,0,15,0,30,65,50,70,70,0,35,20,40,0,30,10,0,5,0,0
2017-05-20 15:40:00,0,20,0,0,0,25,0,0,0,20,30,110,0,0,0,0,0,0,0,0,30,50,0,0,40,0,25,45,0,20,0,30,70,50,70,70,0,35,15,40,0,40,10,0,5,0,0
2017-05-20 16:00:00,0,20,0,0,0,35,0,0,0,20,30,120,0,0,0,0,0,0,0,0,30,50,55,0,30,0,25,60,0,20,0,30,85,55,65,95,0,0,15,35,0,40,10,0,5,0,0
2017-05-20 16:10:00,0,20,0,0,0,30,0,0,0,45,30,120,0,0,0,0,0,0,0,0,30,50,60,0,30,0,25,60,0,15,0,30,80,60,80,90,0,40,15,35,0,40,10,0,5,0,0
2017-05-20 16:20:00,0,20,0,0,0,25,0,0,0,40,30,120,0,0,0,0,0,0,0,0,30,45,35,0,35,0,45,50,0,15,0,15,85,50,85,90,0,55,15,50,0,40,10,0,5,0,0
2017-05-20 16:40:00,0,30,0,0,0,25,0,0,0,50,40,100,0,0,0,0,0,0,0,0,30,50,30,0,45,0,40,55,0,15,0,15,80,50,85,85,0,50,30,40,0,30,10,0,5,0,0
2017-05-20 16:50:00,0,30,0,0,0,25,0,0,0,60,40,100,0,0,0,0,0,0,0,0,30,45,60,0,50,0,35,50,0,25,0,15,80,40,80,85,0,45,30,35,0,30,10,0,5,0,0
2017-05-20 17:00:00,0,30,0,0,0,25,0,0,0,65,60,90,0,0,0,0,0,0,0,0,30,55,55,10,55,0,35,60,0,25,0,15,80,40,75,95,0,35,25,40,0,30,10,0,5,0,0
2017-05-20 17:20:00,0,30,0,0,0,25,0,0,0,65,70,90,0,0,0,0,0,0,0,0,30,55,55,10,60,0,35,50,0,20,0,15,85,50,75,70,0,45,15,35,0,30,10,0,5,0,0
2017-05-20 17:30:00,0,20,0,0,0,25,0,0,0,65,20,80,0,0,0,0,0,0,0,0,30,50,60,10,60,0,35,50,0,20,0,15,90,30,60,70,0,40,20,50,0,30,10,0,5,0,0
2017-05-20 17:50:00,0,40,0,0,0,0,0,0,0,55,20,70,0,0,0,0,0,0,0,0,30,70,60,10,55,0,40,70,0,25,0,15,70,55,65,75,0,40,20,35,0,60,10,0,5,0,0
2017-05-20 18:00:00,0,40,0,0,0,55,0,0,0,25,30,105,0,0,0,0,0,0,0,0,30,85,50,10,55,0,35,75,0,25,0,15,75,55,80,75,0,55,20,50,0,60,10,0,5,0,0
2017-05-20 18:10:00,0,30,0,0,0,35,0,0,0,20,30,105,0,0,0,0,0,0,0,0,30,60,45,10,35,0,35,80,0,15,0,15,65,45,85,70,0,50,20,40,0,30,10,0,5,0,0
2017-05-20 18:30:00,0,10,0,0,0,30,0,0,0,30,30,70,0,0,0,0,0,0,0,0,30,60,45,10,25,0,30,55,0,10,0,15,60,40,90,85,0,55,25,30,0,30,10,0,5,0,0
2017-05-20 18:40:00,0,10,0,0,0,25,0,0,0,35,30,80,0,0,0,0,0,0,0,0,70,55,40,10,20,0,25,45,0,15,0,15,75,45,90,80,0,40,25,50,0,40,10,0,5,0,0
2017-05-20 18:50:00,0,20,0,0,0,25,0,0,0,45,40,80,0,0,0,0,0,0,0,0,70,45,55,0,40,0,20,40,0,15,0,15,70,0,95,75,0,35,20,45,0,40,10,0,5,0,0
2017-05-20 19:10:00,0,30,0,0,0,25,0,0,0,45,40,80,0,0,0,0,0,0,0,0,70,40,55,10,30,0,25,35,0,15,0,15,70,50,75,75,0,35,25,40,0,40,10,0,5,0,0
2017-05-20 19:20:00,0,10,0,0,0,30,0,0,0,35,50,100,0,0,0,0,0,0,0,0,40,40,50,10,40,0,25,30,0,15,0,15,70,45,70,70,0,50,20,35,0,20,10,0,5,0,0
2017-05-20 19:30:00,0,10,0,0,0,25,0,0,0,30,30,100,0,0,0,0,0,0,0,0,40,60,50,10,35,0,25,60,0,15,0,15,85,40,70,65,0,35,20,50,0,20,10,0,5,0,0
2017-05-20 19:50:00,0,20,0,0,0,30,0,0,0,25,30,110,0,0,0,0,0,0,0,0,40,75,50,10,40,0,20,55,0,15,0,15,75,45,70,60,0,40,20,40,0,30,10,0,5,0,0
2017-05-20 20:00:00,0,20,0,0,0,25,0,0,0,35,30,110,0,0,0,0,0,0,0,0,40,70,45,5,25,0,30,50,0,15,0,15,65,40,70,65,0,30,25,35,0,30,10,0,5,0,0
2017-05-20 20:10:00,0,20,0,0,0,25,0,0,0,40,30,110,0,0,0,0,0,0,0,0,20,55,45,5,15,0,30,45,0,10,0,15,65,30,75,55,0,40,30,35,0,30,10,0,5,0,0
2017-05-20 20:30:00,0,10,0,0,0,25,0,0,0,45,40,110,0,0,0,0,0,0,0,0,30,45,40,5,20,0,25,35,0,10,0,15,60,25,70,40,0,40,15,30,0,30,10,0,5,0,0
2017-05-20 20:40:00,0,10,0,0,0,20,0,0,0,50,40,110,0,0,0,0,0,0,0,0,20,20,30,5,20,0,25,30,0,5,0,15,60,25,70,45,0,50,15,20,0,30,10,0,5,0,0
2017-05-20 21:00:00,0,20,0,0,0,20,0,0,0,40,20,100,0,0,0,0,0,0,0,0,20,20,30,0,15,0,10,15,0,5,0,15,50,20,70,30,0,30,5,20,0,20,10,0,5,0,0
2017-05-20 21:10:00,0,20,0,0,0,20,0,0,0,15,20,100,0,0,0,0,0,0,0,0,20,20,30,0,10,0,10,15,0,5,0,15,50,20,70,30,0,30,5,20,0,20,10,0,5,0,0
2017-05-20 21:20:00,0,20,0,0,0,5,0,0,0,5,20,70,0,0,0,0,0,0,0,0,20,20,25,0,10,0,10,5,0,5,0,15,25,5,55,30,0,15,5,10,0,20,10,0,5,0,0
2017-05-20 21:40:00,0,20,0,0,0,5,0,0,0,10,20,70,0,0,0,0,0,0,0,0,20,45,45,0,15,0,15,25,0,5,0,15,65,40,70,50,0,30,5,25,0,40,10,0,5,0,0
2017-05-20 21:50:00,0,20,0,0,0,5,0,0,0,10,10,60,0,0,0,0,0,0,0,0,20,40,45,5,10,0,20,30,0,5,0,15,65,15,80,45,0,30,5,30,0,40,10,0,5,0,0
2017-05-20 22:00:00,0,0,0,0,0,5,0,0,0,10,0,40,0,0,0,0,0,0,0,0,20,35,15,5,10,0,10,25,0,5,0,15,50,20,65,55,0,30,15,25,0,40,10,0,5,0,0
2017-05-20 22:20:00,0,0,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,20,30,30,5,15,0,10,35,0,5,0,15,55,20,70,35,0,10,10,20,0,40,10,0,5,0,0
2017-05-20 22:30:00,0,0,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,20,30,40,5,10,0,10,40,0,5,0,15,50,15,70,35,0,10,15,10,0,30,10,0,5,0,0
2017-05-20 22:40:00,0,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,0,20,15,10,5,10,0,10,20,0,5,0,15,25,5,55,40,0,10,15,10,0,30,10,0,5,0,0
2017-05-20 23:00:00,0,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,0,20,10,5,5,10,0,10,10,0,5,0,15,20,5,50,30,0,10,15,5,0,30,10,0,5,0,0
2017-05-20 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 23:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20 23:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 00:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 04:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 05:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21 05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
